borrower_id,income_now,credit_limit_now,balance_now,utilization_now,credit_score_now,age_now,late_streak_now,days_late_now,utilization_trend_3m,credit_score_trend_3m,is_late_trend_3m,late_count_9m,max_days_late_9m,utilization_volatility,dti_proxy,headroom,defaulted,risk_score,risk_tier,top_reasons
58,86750.71,8341.49,3302.78,0.3959,581,21,0,0,0.0856,-1.6666666666667425,0.0,1,12,0.0679776944625547,0.4568649639238413,0.6041000000000001,1,0.9377041719614666,High,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": 2.0624, ""feature_value"": 0.0856}, {""feature"": ""utilization_volatility"", ""shap_value"": 2.0223, ""feature_value"": 0.068}, {""feature"": ""utilization_now"", ""shap_value"": 0.6031, ""feature_value"": 0.3959}]"
59,22771.7,3472.05,827.7,0.2384,744,21,0,0,0.0082333333333333,4.333333333333371,0.0,0,0,0.0064455626424523,0.4361729688501923,0.7616,0,0.0055547906215452315,Low,"[{""feature"": ""credit_limit_now"", ""shap_value"": -0.7899, ""feature_value"": 3472.05}, {""feature"": ""income_now"", ""shap_value"": -0.5779, ""feature_value"": 22771.7}, {""feature"": ""dti_proxy"", ""shap_value"": -0.467, ""feature_value"": 0.4362}]"
60,49394.6,7861.28,1387.74,0.1765,564,33,0,0,0.0168333333333333,1.0,0.0,0,0,0.0176037716918215,0.3371396872523378,0.8235,0,0.3912608914439016,High,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": 1.8036, ""feature_value"": 0.0168}, {""feature"": ""utilization_volatility"", ""shap_value"": 0.9775, ""feature_value"": 0.0176}, {""feature"": ""credit_score_now"", ""shap_value"": -0.4299, ""feature_value"": 564.0}]"
61,40124.91,1802.97,355.59,0.1972,659,25,0,0,-0.0087666666666666,3.0,0.0,0,0,0.0069819409908706,0.1063449113960345,0.8028,0,0.0008439358380510211,Low,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": -2.6797, ""feature_value"": -0.0088}, {""feature"": ""balance_now"", ""shap_value"": -1.0527, ""feature_value"": 355.59}, {""feature"": ""credit_limit_now"", ""shap_value"": 0.3192, ""feature_value"": 1802.97}]"
62,105874.01,15929.04,1949.77,0.1224,694,38,0,0,-0.0071333333333333,7.333333333333371,0.0,0,0,0.0052080333246928,0.2209913461986384,0.8776,0,0.01019124299516014,Low,"[{""feature"": ""income_now"", ""shap_value"": -1.1309, ""feature_value"": 105874.01}, {""feature"": ""utilization_trend_3m"", ""shap_value"": -1.1239, ""feature_value"": -0.0071}, {""feature"": ""credit_score_trend_3m"", ""shap_value"": 0.71, ""feature_value"": 7.3333}]"
63,48208.04,12013.91,3545.88,0.2951,757,35,0,0,0.0061666666666666,4.666666666666629,0.0,0,0,0.0045510987684294,0.882644471532306,0.7049000000000001,0,0.019211615331459736,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.8248, ""feature_value"": 0.0046}, {""feature"": ""income_now"", ""shap_value"": 0.3943, ""feature_value"": 48208.04}, {""feature"": ""utilization_trend_3m"", ""shap_value"": -0.289, ""feature_value"": 0.0062}]"
64,30519.65,12135.24,1245.46,0.1026,603,49,0,0,-0.0023666666666666,12.0,0.0,0,0,0.0017861348711051,0.489701552741384,0.8974,0,0.018607322775759907,Low,"[{""feature"": ""age_now"", ""shap_value"": -0.9564, ""feature_value"": 49.0}, {""feature"": ""utilization_trend_3m"", ""shap_value"": -0.5985, ""feature_value"": -0.0024}, {""feature"": ""credit_score_now"", ""shap_value"": 0.4358, ""feature_value"": 603.0}]"
65,88188.58,11146.07,1084.33,0.0973,690,45,0,0,-0.0011333333333333,6.0,0.0,0,0,0.0019843134832984,0.1475469952938287,0.9027,0,0.01167276545896828,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.5513, ""feature_value"": 0.002}, {""feature"": ""income_now"", ""shap_value"": -0.4021, ""feature_value"": 88188.58}, {""feature"": ""age_now"", ""shap_value"": -0.3843, ""feature_value"": 45.0}]"
66,55597.78,7324.63,1119.93,0.1529,585,38,0,0,-0.0002999999999999,-1.6666666666667425,0.0,0,0,0.0041260688850823,0.241721162195673,0.8471,0,0.030537969693187197,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.6497, ""feature_value"": 0.0041}, {""feature"": ""credit_score_now"", ""shap_value"": -0.5264, ""feature_value"": 585.0}, {""feature"": ""age_now"", ""shap_value"": 0.4099, ""feature_value"": 38.0}]"
67,54849.14,8184.81,1625.69,0.1986,729,49,0,0,-0.0157,5.0,0.0,0,0,0.0151019866242822,0.3556715747180711,0.8014,0,0.027831892317688477,Low,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": -2.5937, ""feature_value"": -0.0157}, {""feature"": ""utilization_volatility"", ""shap_value"": 2.0939, ""feature_value"": 0.0151}, {""feature"": ""age_now"", ""shap_value"": -0.3531, ""feature_value"": 49.0}]"
68,75825.41,4254.71,860.44,0.2022,639,43,0,0,0.0012333333333333,1.3333333333332575,0.0,0,0,0.0030448499324451,0.1361717661449629,0.7978000000000001,0,0.022258482448136656,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.5755, ""feature_value"": 0.003}, {""feature"": ""balance_now"", ""shap_value"": 0.3948, ""feature_value"": 860.44}, {""feature"": ""age_now"", ""shap_value"": 0.3798, ""feature_value"": 43.0}]"
69,53858.52,3499.11,891.35,0.2547,624,63,0,0,-0.0019333333333333,-1.6666666666667425,0.0,0,0,0.0069645531084198,0.1985981047681373,0.7453000000000001,0,0.04277687547933277,Low,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": -0.5669, ""feature_value"": -0.0019}, {""feature"": ""credit_score_trend_3m"", ""shap_value"": 0.4033, ""feature_value"": -1.6667}, {""feature"": ""balance_now"", ""shap_value"": 0.3755, ""feature_value"": 891.35}]"
70,36233.57,8224.57,3255.02,0.3958,614,33,0,0,0.0649666666666666,-2.3333333333333712,0.0,0,0,0.0506544118951592,1.0780124615671007,0.6042000000000001,0,0.4491211763572028,High,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": 1.4488, ""feature_value"": 0.065}, {""feature"": ""utilization_volatility"", ""shap_value"": 1.4242, ""feature_value"": 0.0507}, {""feature"": ""credit_score_now"", ""shap_value"": 0.436, ""feature_value"": 614.0}]"
71,51332.14,6782.64,1916.33,0.2825,616,46,1,6,-0.0031333333333333,-6.0,0.3333333333333333,1,6,0.0092995967654517,0.4479836608141447,0.7175,0,0.02534509951401228,Low,"[{""feature"": ""age_now"", ""shap_value"": -0.9103, ""feature_value"": 46.0}, {""feature"": ""credit_score_now"", ""shap_value"": 0.4813, ""feature_value"": 616.0}, {""feature"": ""balance_now"", ""shap_value"": 0.2687, ""feature_value"": 1916.33}]"
72,73472.33,7017.12,1737.87,0.2477,632,22,0,0,-0.0061,-7.0,0.0,0,0,0.0053521283409292,0.2838407329207323,0.7523,0,0.005854494420984859,Low,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": -1.2859, ""feature_value"": -0.0061}, {""feature"": ""credit_score_trend_3m"", ""shap_value"": -0.6873, ""feature_value"": -7.0}, {""feature"": ""age_now"", ""shap_value"": -0.3911, ""feature_value"": 22.0}]"
73,57505.81,5833.6,1224.63,0.2099,716,42,0,0,-0.0012333333333333,2.6666666666666288,-0.3333333333333333,1,59,0.0064872952761532,0.2555491348949508,0.7901,0,0.03787200776916959,Low,"[{""feature"": ""age_now"", ""shap_value"": 0.5282, ""feature_value"": 42.0}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.357, ""feature_value"": 0.0065}, {""feature"": ""is_late_trend_3m"", ""shap_value"": -0.314, ""feature_value"": -0.3333}]"
74,81681.95,13875.05,3297.57,0.2377,687,44,0,0,0.0301333333333333,6.666666666666629,0.0,0,0,0.0280210982019699,0.4844502364865995,0.7623,1,0.9415787935430961,High,"[{""feature"": ""utilization_volatility"", ""shap_value"": 2.4137, ""feature_value"": 0.028}, {""feature"": ""utilization_trend_3m"", ""shap_value"": 2.301, ""feature_value"": 0.0301}, {""feature"": ""credit_score_trend_3m"", ""shap_value"": -0.7067, ""feature_value"": 6.6667}]"
75,28618.58,7097.73,1391.74,0.1961,696,24,0,0,0.0034333333333333,-7.0,0.0,0,0,0.0061943522663794,0.5835677379170171,0.8039000000000001,0,0.004742531061952679,Low,"[{""feature"": ""credit_score_trend_3m"", ""shap_value"": -0.6723, ""feature_value"": -7.0}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.3333, ""feature_value"": 0.0062}, {""feature"": ""utilization_trend_3m"", ""shap_value"": -0.3175, ""feature_value"": 0.0034}]"
76,41999.87,14491.89,5214.84,0.3598,727,75,0,0,0.0368,2.3333333333333712,0.0,0,0,0.0347810652510816,1.4899588970661215,0.6402,1,0.9391364860204572,High,"[{""feature"": ""utilization_volatility"", ""shap_value"": 2.6048, ""feature_value"": 0.0348}, {""feature"": ""utilization_trend_3m"", ""shap_value"": 2.1007, ""feature_value"": 0.0368}, {""feature"": ""credit_limit_now"", ""shap_value"": 0.6099, ""feature_value"": 14491.89}]"
77,41992.29,11064.74,3519.13,0.318,661,33,1,42,0.0033666666666666,-8.666666666666742,0.0,2,42,0.0040126189840441,1.0056503226647606,0.6819999999999999,0,0.01617154299409981,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.8593, ""feature_value"": 0.004}, {""feature"": ""credit_score_trend_3m"", ""shap_value"": -0.4868, ""feature_value"": -8.6667}, {""feature"": ""credit_limit_now"", ""shap_value"": 0.3135, ""feature_value"": 11064.74}]"
78,30431.92,14114.24,2134.55,0.1512,758,44,0,0,-0.0084333333333333,8.0,0.0,0,0,0.0087632914922292,0.8417017391574236,0.8488,0,0.0013630762078944627,Low,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": -2.4939, ""feature_value"": -0.0084}, {""feature"": ""credit_score_trend_3m"", ""shap_value"": -1.287, ""feature_value"": 8.0}, {""feature"": ""credit_limit_now"", ""shap_value"": 0.574, ""feature_value"": 14114.24}]"
79,62592.5,1484.01,310.58,0.2093,773,40,0,0,-0.001,3.6666666666666288,0.0,0,0,0.0033319580496225,0.0595432359992887,0.7907,0,0.010211363696060282,Low,"[{""feature"": ""balance_now"", ""shap_value"": -0.677, ""feature_value"": 310.58}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.5064, ""feature_value"": 0.0033}, {""feature"": ""credit_limit_now"", ""shap_value"": 0.5044, ""feature_value"": 1484.01}]"
80,32594.36,8405.23,2576.15,0.3065,618,43,0,0,0.0532999999999999,0.0,0.0,0,0,0.0456851483282891,0.948440159236712,0.6935,0,0.4904791684525522,High,"[{""feature"": ""utilization_volatility"", ""shap_value"": 1.9565, ""feature_value"": 0.0457}, {""feature"": ""utilization_trend_3m"", ""shap_value"": 1.4291, ""feature_value"": 0.0533}, {""feature"": ""credit_score_now"", ""shap_value"": 0.3473, ""feature_value"": 618.0}]"
81,40131.39,2047.77,1428.51,0.6976,739,22,0,0,0.1508999999999999,-9.666666666666629,0.6666666666666666,2,33,0.1184905375968899,0.4271499191748455,0.3024,0,0.47596693165468207,High,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": 2.7495, ""feature_value"": 0.1509}, {""feature"": ""utilization_volatility"", ""shap_value"": 1.7939, ""feature_value"": 0.1185}, {""feature"": ""utilization_now"", ""shap_value"": 1.1074, ""feature_value"": 0.6976}]"
82,99949.0,14494.35,4383.81,0.3024,685,43,0,0,-0.0065666666666666,-4.333333333333371,0.0,0,0,0.0063794592247305,0.526325626006104,0.6976,0,0.018211991016127915,Low,"[{""feature"": ""income_now"", ""shap_value"": -1.8333, ""feature_value"": 99949.0}, {""feature"": ""utilization_trend_3m"", ""shap_value"": -0.8168, ""feature_value"": -0.0066}, {""feature"": ""age_now"", ""shap_value"": 0.7344, ""feature_value"": 43.0}]"
83,46804.32,8758.56,1597.85,0.1824,622,53,0,0,-0.0055666666666666,0.0,0.0,0,0,0.0050912779447905,0.4096673126558401,0.8176,0,0.012711590677863404,Low,"[{""feature"": ""age_now"", ""shap_value"": -0.8872, ""feature_value"": 53.0}, {""feature"": ""utilization_trend_3m"", ""shap_value"": -0.8227, ""feature_value"": -0.0056}, {""feature"": ""income_now"", ""shap_value"": 0.7451, ""feature_value"": 46804.32}]"
84,25613.97,6565.57,1710.02,0.2605,705,29,0,0,0.0029,2.6666666666666288,0.0,0,0,0.0037302814907189,0.8011346929189963,0.7395,0,0.043285564775252694,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.5306, ""feature_value"": 0.0037}, {""feature"": ""balance_now"", ""shap_value"": 0.4071, ""feature_value"": 1710.02}, {""feature"": ""age_now"", ""shap_value"": 0.383, ""feature_value"": 29.0}]"
85,69385.47,6567.96,2781.16,0.4234,702,39,0,0,0.0351666666666666,6.0,-0.3333333333333333,1,36,0.0331944649000402,0.4809929224984435,0.5766,0,0.29124498889569245,Watch,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": 1.7889, ""feature_value"": 0.0352}, {""feature"": ""utilization_volatility"", ""shap_value"": 1.7237, ""feature_value"": 0.0332}, {""feature"": ""max_days_late_9m"", ""shap_value"": -0.915, ""feature_value"": 36.0}]"
86,102277.52,6637.98,943.76,0.1422,724,35,0,0,-0.001,0.6666666666667425,0.0,0,0,0.0044175785222223,0.110729317631785,0.8578,0,0.00710008495172073,Low,"[{""feature"": ""income_now"", ""shap_value"": -1.8955, ""feature_value"": 102277.52}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.478, ""feature_value"": 0.0044}, {""feature"": ""credit_score_now"", ""shap_value"": 0.469, ""feature_value"": 724.0}]"
87,40902.74,7017.8,2143.07,0.3054,754,21,0,0,-0.0138333333333333,-3.3333333333333712,0.0,0,0,0.0118848643240047,0.6287314735505549,0.6946,0,0.001330075290883006,Low,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": -2.8286, ""feature_value"": -0.0138}, {""feature"": ""age_now"", ""shap_value"": -0.4347, ""feature_value"": 21.0}, {""feature"": ""utilization_now"", ""shap_value"": -0.1591, ""feature_value"": 0.3054}]"
88,38126.77,6886.53,1504.49,0.2185,697,33,0,0,0.0004,-6.0,0.0,0,0,0.0051193532577638,0.4735224094335222,0.7815,0,0.021785062755602318,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.5746, ""feature_value"": 0.0051}, {""feature"": ""utilization_trend_3m"", ""shap_value"": -0.2885, ""feature_value"": 0.0004}, {""feature"": ""income_now"", ""shap_value"": 0.2607, ""feature_value"": 38126.77}]"
89,64852.41,4185.72,1906.48,0.4555,707,31,0,0,0.0855333333333334,4.0,0.0,0,0,0.0675884502789575,0.3527665355191395,0.5445,1,0.9175122874770065,High,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": 2.2943, ""feature_value"": 0.0855}, {""feature"": ""utilization_volatility"", ""shap_value"": 1.8153, ""feature_value"": 0.0676}, {""feature"": ""utilization_now"", ""shap_value"": 0.6148, ""feature_value"": 0.4555}]"
90,58191.76,12309.91,2050.29,0.1666,659,47,0,0,-0.0106666666666666,5.3333333333332575,0.0,0,0,0.005232855604522,0.4228000664514425,0.8334,0,0.0007780578124526071,Low,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": -2.4129, ""feature_value"": -0.0107}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.5937, ""feature_value"": 0.0052}, {""feature"": ""age_now"", ""shap_value"": -0.5651, ""feature_value"": 47.0}]"
91,73703.3,9676.8,1929.77,0.1994,691,51,0,0,-0.0066666666666666,-1.6666666666666288,0.0,0,0,0.0065866869095505,0.3141954294614983,0.8006,1,0.007188982165533478,Low,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": -0.9939, ""feature_value"": -0.0067}, {""feature"": ""age_now"", ""shap_value"": -0.5474, ""feature_value"": 51.0}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.419, ""feature_value"": 0.0066}]"
92,35361.63,11560.11,3114.02,0.2694,671,34,0,0,-0.0025333333333333,4.333333333333371,0.0,0,0,0.0037549226948692,1.0567454041942936,0.7306,0,0.010916403903878161,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.7483, ""feature_value"": 0.0038}, {""feature"": ""utilization_trend_3m"", ""shap_value"": -0.5746, ""feature_value"": -0.0025}, {""feature"": ""credit_limit_now"", ""shap_value"": -0.2431, ""feature_value"": 11560.11}]"
93,27116.97,14465.13,2789.52,0.1928,686,27,0,0,0.0018999999999999,3.3333333333333712,-0.3333333333333333,1,24,0.0027606359975757,1.234438802904113,0.8072,0,0.017826972155300626,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.7261, ""feature_value"": 0.0028}, {""feature"": ""credit_limit_now"", ""shap_value"": 0.4461, ""feature_value"": 14465.13}, {""feature"": ""is_late_trend_3m"", ""shap_value"": -0.2336, ""feature_value"": -0.3333}]"
94,79110.38,11536.75,3413.05,0.2958,714,49,0,0,0.0186999999999999,1.6666666666666288,0.0,0,0,0.0110004671617971,0.5177146158795777,0.7041999999999999,0,0.1666730729085922,Watch,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": 2.3562, ""feature_value"": 0.0187}, {""feature"": ""age_now"", ""shap_value"": -0.8735, ""feature_value"": 49.0}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.3758, ""feature_value"": 0.011}]"
95,38264.32,10361.24,2450.45,0.2365,643,21,0,0,0.0014666666666666,2.333333333333257,0.0,0,0,0.0040441658939486,0.7684809240247371,0.7635000000000001,0,0.041088162715179295,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.795, ""feature_value"": 0.004}, {""feature"": ""credit_score_now"", ""shap_value"": 0.4663, ""feature_value"": 643.0}, {""feature"": ""income_now"", ""shap_value"": 0.2979, ""feature_value"": 38264.32}]"
96,60513.57,10235.19,2597.31,0.2538,714,42,0,0,-0.0028666666666666,7.0,0.0,0,0,0.0048887910343742,0.5150534003169761,0.7462,0,0.041476315139475084,Low,"[{""feature"": ""age_now"", ""shap_value"": 0.8545, ""feature_value"": 42.0}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.6107, ""feature_value"": 0.0049}, {""feature"": ""credit_score_trend_3m"", ""shap_value"": -0.4365, ""feature_value"": 7.0}]"
97,37517.58,9517.44,1415.4,0.1487,774,51,0,0,0.0027,3.3333333333333712,0.0,0,0,0.0031626729201736,0.4527157667037003,0.8513,0,0.0017048233347388688,Low,"[{""feature"": ""age_now"", ""shap_value"": -0.9851, ""feature_value"": 51.0}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.7552, ""feature_value"": 0.0032}, {""feature"": ""credit_score_now"", ""shap_value"": -0.606, ""feature_value"": 774.0}]"
98,55786.05,9934.81,3285.09,0.3307,689,22,0,0,0.0001999999999999,2.333333333333257,0.0,0,0,0.0036650375168612,0.7066476294973425,0.6693,0,0.03141101675347887,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.6969, ""feature_value"": 0.0037}, {""feature"": ""credit_limit_now"", ""shap_value"": 0.2936, ""feature_value"": 9934.81}, {""feature"": ""credit_score_trend_3m"", ""shap_value"": 0.2306, ""feature_value"": 2.3333}]"
99,67070.79,9409.68,1726.15,0.1834,643,45,0,0,-0.0055666666666666,0.3333333333333712,0.0,0,0,0.0038836194458262,0.3088348891714856,0.8166,0,0.010204066556537007,Low,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": -0.9416, ""feature_value"": -0.0056}, {""feature"": ""utilization_volatility"", ""shap_value"": -0.6893, ""feature_value"": 0.0039}, {""feature"": ""income_now"", ""shap_value"": -0.3585, ""feature_value"": 67070.79}]"
100,65345.81,7367.92,1999.41,0.2714,718,30,0,0,0.0070999999999999,2.0,0.0,0,0,0.0106601021466859,0.3671684534263785,0.7286,0,0.1095038336367545,Watch,"[{""feature"": ""age_now"", ""shap_value"": 0.4386, ""feature_value"": 30.0}, {""feature"": ""credit_score_trend_3m"", ""shap_value"": 0.2704, ""feature_value"": 2.0}, {""feature"": ""utilization_volatility"", ""shap_value"": 0.16, ""feature_value"": 0.0107}]"
101,44960.12,8405.6,4270.62,0.5081,699,43,0,0,0.0458333333333333,1.0,0.0,0,0,0.0470192631919207,1.1398421531419822,0.4919,0,0.5812470480484248,High,"[{""feature"": ""utilization_trend_3m"", ""shap_value"": 1.6628, ""feature_value"": 0.0458}, {""feature"": ""utilization_volatility"", ""shap_value"": 1.4944, ""feature_value"": 0.047}, {""feature"": ""balance_now"", ""shap_value"": 0.4052, ""feature_value"": 4270.62}]"
102,57042.44,8976.97,2309.64,0.2573,677,41,0,0,0.0093666666666666,7.666666666666629,0.0,0,0,0.0078204859184068,0.4858782337180782,0.7427,0,0.06911066483061369,Low,"[{""feature"": ""utilization_volatility"", ""shap_value"": -0.7337, ""feature_value"": 0.0078}, {""feature"": ""credit_score_trend_3m"", ""shap_value"": 0.6955, ""feature_value"": 7.6667}, {""feature"": ""age_now"", ""shap_value"": 0.416, ""feature_value"": 41.0}]"
103,48865.93,6149.67,1043.44,0.1697,723,43,0,0,-0.0008666666666666,-1.6666666666666288,0.0,0,0,0.0025676405078939,0.2562374234343877,0.8303,0,0.11248488910674867,Watch,"[{""feature"": ""age_now"", ""shap_value"": 0.4512, ""feature_value"": 43.0}, {""feature"": ""balance_now"", ""shap_value"": 0.4234, ""feature_value"": 1043.44}, {""feature"": ""dti_proxy"", ""shap_value"": 0.4157, ""feature_value"": 0.2562}]"
