borrower_id,income_now,credit_limit_now,balance_now,utilization_now,credit_score_now,age_now,late_streak_now,days_late_now,utilization_trend_3m,credit_score_trend_3m,is_late_trend_3m,late_count_9m,max_days_late_9m,utilization_volatility,dti_proxy,headroom,defaulted
167,45608.58,4141.41,1872.6,0.4522,579,35,0,0,0.04083333333333333,4.3333333333332575,0.0,0,0,0.03848410205670791,0.49269676876779844,0.5478000000000001,0
168,52152.18,6115.56,770.49,0.126,752,21,0,0,-0.0039333333333333165,12.666666666666629,0.0,0,0,0.0037711993376702384,0.177286548671073,0.874,0
169,57195.1,7731.97,2280.72,0.295,661,70,0,0,0.00996666666666668,2.3333333333333712,0.0,0,0,0.0062007616019682955,0.4785137187321612,0.7050000000000001,0
170,31036.42,2886.36,1012.86,0.3509,764,44,0,0,0.00486666666666663,0.33333333333337123,0.0,1,56,0.005991452244656561,0.3916147543853519,0.6491,0
171,32071.5,500.0,126.32,0.2526,632,23,0,0,0.0011666666666667047,-6.666666666666629,0.0,0,0,0.003136921704119785,0.04726439360281955,0.7474000000000001,0
172,62033.39,5271.13,1409.96,0.2675,674,33,0,0,0.004866666666666686,1.3333333333332575,0.0,0,0,0.005264266330648565,0.2727485955019872,0.7324999999999999,0
173,45803.82,2691.77,408.03,0.1516,729,47,0,0,-0.0030333333333333323,-1.0,0.0,0,0,0.002194184232110971,0.10689850756371887,0.8484,0
174,51673.35,6901.3,1968.33,0.2852,657,31,0,0,0.003333333333333355,6.666666666666629,0.0,0,0,0.002972419515777965,0.45710138774658077,0.7148,0
175,47252.5,9838.98,2717.9,0.2762,689,54,0,0,0.012433333333333296,-5.666666666666629,0.3333333333333333,2,36,0.007623119075840579,0.6902237975073766,0.7238,0
176,44943.46,8967.63,1976.09,0.2204,624,45,0,0,-0.0010333333333333306,4.333333333333371,0.0,0,0,0.0037540348663508516,0.5276202587354991,0.7796,0
177,27736.57,6448.86,2187.27,0.3392,655,48,0,0,0.0022333333333333094,-3.6666666666666288,0.0,0,0,0.003567601123693314,0.946304463336467,0.6608,0
178,59239.03,1748.08,216.09,0.1236,664,55,0,0,-0.004533333333333334,7.333333333333371,0.0,0,0,0.003497181404756951,0.04377316778270545,0.8764,0
179,27389.67,10275.82,2424.48,0.2359,642,22,0,0,0.004766666666666641,-3.3333333333333712,0.0,0,0,0.007733548847571707,1.0622165213108958,0.7641,0
180,47797.47,8341.0,2733.41,0.3277,749,35,0,0,0.0019999999999999463,1.0,0.0,0,0,0.0060273911806389404,0.6862480376422648,0.6723,0
181,47053.82,7236.19,2148.78,0.2969,601,37,0,0,-0.0032999999999999696,-0.6666666666666288,0.0,0,0,0.005867921267365494,0.5479971656588994,0.7031000000000001,1
182,22876.8,8646.68,2416.76,0.2795,582,33,0,0,-0.012799999999999978,-9.0,0.0,2,30,0.010653285878075392,1.2677087697924316,0.7204999999999999,0
183,34144.26,5128.16,1343.19,0.2619,671,21,0,0,-0.006266666666666698,-1.0,0.0,0,0,0.008842668023723256,0.47206411837114737,0.7381,0
184,55393.09,6074.96,1599.6,0.2633,686,21,0,0,-0.015233333333333376,2.3333333333333712,0.0,0,0,0.0070977108985925885,0.3465269764846423,0.7367,0
185,40168.48,6268.47,2127.39,0.3394,655,51,0,0,0.002066666666666661,-1.3333333333333712,0.0,0,0,0.006446920022598199,0.6355401048875515,0.6606000000000001,0
186,30510.05,13219.64,3588.05,0.2714,646,28,0,0,-0.008566666666666722,-2.0,0.0,0,0,0.005855363163611458,1.411226791928079,0.7286,0
187,28479.01,1731.77,272.1,0.1571,649,61,0,0,-0.005466666666666675,4.0,0.0,0,0,0.0040828911325187164,0.11465286183136866,0.8429,0
188,37479.43,4774.96,1724.11,0.3611,648,26,0,0,0.02996666666666664,5.333333333333371,0.0,0,0,0.020057320636393892,0.5520180000970074,0.6389,0
189,41591.92,9694.02,2901.9,0.2993,673,24,0,0,-0.0043333333333333,-5.333333333333371,0.0,0,0,0.002540559868305494,0.8372491577679754,0.7007,0
190,32856.94,12120.74,1704.96,0.1407,740,25,0,0,-0.006900000000000017,6.666666666666629,0.0,0,0,0.005422432828332474,0.6226848876531954,0.8593,0
191,62360.58,12367.56,3883.72,0.314,639,40,0,0,0.013000000000000012,19.666666666666742,0.0,0,0,0.014234904284890701,0.7473413491508882,0.6859999999999999,0
192,85716.8,10137.95,3728.68,0.3678,819,44,0,0,0.006866666666666632,6.666666666666629,0.0,0,0,0.007889726090161682,0.5219998879302074,0.6322,0
193,39761.81,12056.36,2535.9,0.2103,696,45,0,0,0.004266666666666641,-3.3333333333332575,0.0,0,0,0.004332724316177983,0.7653273327048259,0.7897000000000001,0
194,56374.97,11679.96,3449.87,0.2954,718,42,0,0,-0.010299999999999976,-0.6666666666667425,0.0,0,0,0.012510173637661656,0.7343407897367912,0.7046,0
195,48816.03,10824.99,3671.69,0.3392,715,30,0,0,0.0007333333333332526,4.333333333333371,0.0,0,0,0.0036964322137854897,0.9025781078299293,0.6608,0
196,58261.94,3291.13,385.17,0.117,661,56,0,0,-0.0020000000000000018,8.0,0.0,0,0,0.0036637109298875916,0.07933206479303667,0.883,0
197,50701.58,1011.13,464.51,0.4594,661,31,0,0,0.061866666666666625,4.0,0.0,0,0,0.0500986277257172,0.10993976910937926,0.5406,0
198,63388.01,15038.6,4251.42,0.2827,602,43,0,0,0.031866666666666627,10.333333333333371,0.0,0,0,0.026078205033663218,0.8048373815543657,0.7173,1
199,48931.79,8869.29,1488.21,0.1678,764,41,0,0,0.008533333333333337,9.333333333333371,0.0,0,0,0.007018724955431728,0.36496764160110207,0.8322,0
200,38206.94,8071.51,2371.12,0.2938,709,47,0,0,-0.00933333333333336,-5.0,0.0,0,0,0.0063531706869702385,0.7447191528833078,0.7061999999999999,0
201,41346.4,16844.81,5820.69,0.3455,731,36,0,0,0.02153333333333335,-2.0,0.0,0,0,0.024013543632245896,1.6893436908588868,0.6545000000000001,1
202,63248.89,16740.1,2143.96,0.1281,655,25,0,0,-0.000966666666666699,1.6666666666666288,0.0,1,58,0.0012367070972726087,0.40676634791723304,0.8719,0
203,25703.75,500.0,63.27,0.1265,729,46,0,0,0.003066666666666662,5.6666666666667425,0.0,0,0,0.005891472179722528,0.029538102403172412,0.8734999999999999,0
204,99485.7,8808.69,1681.34,0.1909,733,33,0,0,-0.012966666666666682,3.0,0.0,0,0,0.01099944443041456,0.20280382002203684,0.8091,0
205,89241.15,4573.35,1028.75,0.2249,705,50,0,0,-0.015966666666666685,-3.3333333333333712,0.0,0,0,0.010147139717400389,0.13833304477071398,0.7751,0
206,80796.73,10030.45,2737.23,0.2729,677,47,0,0,-0.004000000000000059,-2.3333333333332575,0.0,0,0,0.009753475164154458,0.4065357594932564,0.7271000000000001,0
207,56927.14,8689.98,1061.83,0.1222,663,47,0,0,0.006433333333333333,5.333333333333371,0.0,0,0,0.005356252836120075,0.2238292666259722,0.8778,0
208,65802.04,5033.61,1297.13,0.2577,747,55,0,0,-0.007633333333333325,9.666666666666629,-0.3333333333333333,1,14,0.005387975294837363,0.23655132876064913,0.7423,0
209,38247.35,2378.91,447.36,0.1881,651,25,0,0,0.003799999999999998,4.0,0.0,0,0,0.006206045439730518,0.14035795939629034,0.8119000000000001,0
210,32427.03,5078.48,1270.45,0.2502,651,62,0,0,-0.003599999999999992,0.6666666666666288,0.0,0,0,0.002794389219688455,0.47014481419847154,0.7498,0
211,37757.86,15650.74,5048.44,0.3226,573,41,0,0,-0.01710000000000006,-0.33333333333337123,0.0,0,0,0.007789059278529361,1.6044680493212906,0.6774,0
212,38382.74,5699.14,1273.71,0.2235,631,24,0,0,-0.0057333333333333125,6.0,0.0,0,0,0.004822113414030998,0.39821336348633374,0.7765,0
213,56041.23,11365.67,3589.9,0.3159,709,21,0,0,0.05463333333333331,3.0,0.0,0,0,0.04312010680774239,0.7686983314030691,0.6840999999999999,1
214,116038.73,13123.95,4082.53,0.3111,758,40,0,0,-0.008433333333333348,0.6666666666667425,0.0,0,0,0.006800142972353171,0.422189729195879,0.6889000000000001,0
215,91512.43,11003.83,6481.54,0.589,716,60,0,0,0.09593333333333337,4.333333333333371,0.3333333333333333,1,33,0.09048908467016588,0.8499225732482564,0.41100000000000003,0
216,54888.74,7484.37,1726.6,0.2307,722,26,0,0,-0.003166666666666651,0.33333333333337123,0.0,0,0,0.006563239376337817,0.37747632748484083,0.7693,0
217,23502.37,2895.31,883.25,0.3051,692,69,0,0,-0.004933333333333401,-1.0,0.0,0,0,0.006201702275271797,0.45097579497677426,0.6949000000000001,0
218,52438.67,8126.18,1444.19,0.1777,714,23,0,0,-0.00633333333333333,-2.0,0.3333333333333333,1,58,0.004830315149598869,0.3304866427015437,0.8223,0
219,66722.19,2806.27,622.94,0.222,687,30,0,0,-0.001600000000000018,2.3333333333333712,0.0,0,0,0.005562698186232214,0.11203589088810738,0.778,0
220,35772.43,6081.64,629.8,0.1036,657,37,0,0,0.004666666666666652,0.33333333333325754,0.0,0,0,0.0026163481759463466,0.21126884579730182,0.8964,0
221,44746.14,13360.23,2952.66,0.221,569,53,0,0,0.012800000000000006,1.6666666666666288,0.0,0,0,0.008647109343589905,0.79184305038374,0.779,0
222,56776.69,15713.33,4819.3,0.3067,678,48,0,0,0.007766666666666644,0.33333333333325754,-0.3333333333333333,1,17,0.0049297565862829245,1.0185799839296203,0.6933,0
223,52422.53,5888.41,1728.99,0.2936,642,45,0,0,0.05326666666666671,-7.3333333333332575,0.0,0,0,0.043145734950797224,0.3957817372654585,0.7063999999999999,0
224,54004.64,5742.67,2122.11,0.3695,642,56,0,0,0.011833333333333362,0.33333333333325754,0.0,0,0,0.00832886546895792,0.4715394824285752,0.6305000000000001,0
225,59761.06,9040.54,2018.91,0.2233,654,39,0,0,0.003433333333333316,0.0,0.0,0,0,0.0030631320209513965,0.40539642360987643,0.7767,0
226,31268.17,6654.22,1621.3,0.2437,664,29,0,0,-0.001600000000000018,10.0,0.0,0,0,0.005658057185210394,0.6222174176657409,0.7563,0
227,27562.76,10222.95,2810.1,0.2749,729,33,0,0,0.010299999999999976,-2.6666666666667425,0.0,1,22,0.004782258880487316,1.2234333566492905,0.7251000000000001,0
228,33537.01,6994.98,2060.24,0.2945,770,39,0,0,-0.0019000000000000128,1.3333333333332575,0.0,0,0,0.0026157110781668044,0.7371819965809061,0.7055,0
229,44900.49,17248.27,1964.51,0.1139,653,27,0,0,-0.005266666666666656,1.0,0.0,2,50,0.00439914764471482,0.525030350307973,0.8861,1
230,22813.39,12652.08,2605.35,0.2059,688,62,0,0,0.0035666666666666347,12.0,0.0,0,0,0.0026239812838085904,1.3704320131096173,0.7941,0
231,67094.17,653.06,94.15,0.1442,668,57,0,0,-0.00033333333333335213,2.0,0.0,0,0,0.002607680962081053,0.016839018946026636,0.8558,0
232,91079.15,4085.71,748.09,0.1831,669,43,0,0,-0.002633333333333293,-6.0,0.0,1,43,0.002887088113961502,0.09856350217165223,0.8169,0
233,62115.01,11500.95,2178.46,0.1894,581,38,0,0,0.033866666666666656,0.0,0.3333333333333333,1,29,0.027891844686216086,0.4208567300391599,0.8106,0
234,77472.21,10486.41,3926.36,0.3744,742,30,0,0,0.04156666666666664,0.33333333333337123,0.0,1,59,0.036890412033481,0.6081705942389142,0.6255999999999999,1
235,44466.58,7554.01,1465.16,0.194,735,21,0,0,-0.00019999999999997797,-0.6666666666666288,0.0,0,0,0.002260530911091463,0.3953962727795851,0.806,0
236,49584.46,10190.15,3277.24,0.3216,779,40,0,0,0.006466666666666621,6.666666666666629,0.0,0,0,0.010435156922634182,0.7931291374451279,0.6784,0
237,40336.46,8339.23,1599.31,0.1918,756,29,0,0,0.019800000000000012,4.6666666666667425,0.0,0,0,0.0172700929676453,0.47579088482951926,0.8082,1
238,53254.91,14316.82,4278.8,0.2989,735,50,0,0,-0.010466666666666735,-4.666666666666629,0.0,0,0,0.006540727108748006,0.9641477187442477,0.7011000000000001,0
239,51134.52,9082.93,3692.29,0.4065,644,40,0,0,0.06236666666666668,7.333333333333371,0.0,0,0,0.05525045500064032,0.866488626266603,0.5935,1
240,53532.67,12144.18,1802.08,0.1484,667,21,0,0,-0.011633333333333329,1.0,0.0,0,0,0.007160733978518618,0.40395818096038366,0.8516,0
241,37666.26,18516.95,3461.23,0.1869,674,21,0,0,-0.0096333333333333,-7.0,0.0,0,0,0.010870002044362469,1.1027046483183502,0.8130999999999999,0
242,57715.22,1037.83,296.15,0.2854,703,40,0,0,0.00886666666666669,-2.3333333333333712,-0.3333333333333333,1,19,0.008746824820724646,0.06157474578215422,0.7146,0
243,48518.07,10180.31,1778.63,0.1747,708,33,0,0,-0.002433333333333315,1.0,0.0,0,0,0.0032124756808417985,0.43990950165002624,0.8253,0
244,54990.67,7744.36,3443.09,0.4446,701,33,0,0,0.04716666666666658,-3.6666666666667425,0.0,0,0,0.04192710936852193,0.7513470919882198,0.5554,0
245,36137.77,12403.18,4093.37,0.33,698,49,0,0,0.013266666666666649,-6.0,0.0,0,0,0.010426049107883596,1.3592548733275172,0.6699999999999999,0
246,32340.07,519.6,170.69,0.3285,685,22,0,0,0.05593333333333339,3.3333333333333712,0.0,0,0,0.04707148228433478,0.06333566993639693,0.6715,0
247,55323.09,15716.07,7366.2,0.4687,660,32,0,0,0.06823333333333337,8.0,0.0,0,0,0.05276371859526203,1.5977849389979226,0.5313,0
248,73767.62,7548.91,1832.56,0.2428,735,40,0,0,0.002466666666666645,7.6666666666667425,0.0,1,51,0.008006160822211304,0.29810803163261473,0.7572,0
249,18904.35,12304.45,3019.53,0.2454,636,49,0,0,0.009566666666666696,3.3333333333333712,0.0,0,0,0.005154636532072635,1.9167207535302377,0.7545999999999999,0
250,85825.5,10319.14,4541.99,0.4402,669,21,0,0,0.06479999999999997,3.0,0.0,0,0,0.04877079043854016,0.6350546165461237,0.5598000000000001,1
251,46570.19,14207.88,3452.97,0.243,736,54,0,0,0.005266666666666642,2.6666666666666288,0.0,0,0,0.00445533388198911,0.889745993935671,0.757,0
252,40910.4,10544.6,2141.02,0.203,769,33,0,0,0.0010999999999999899,3.3333333333332575,0.0,0,0,0.002215538560059641,0.6280124367511403,0.7969999999999999,0
253,56314.88,6973.49,938.15,0.1345,637,21,0,0,-0.006566666666666637,-2.0,0.0,0,0,0.005732533858988054,0.19990808819269618,0.8654999999999999,0
254,57307.68,4709.81,730.72,0.1551,702,26,0,0,-0.003933333333333344,1.0,0.0,0,0,0.004311064575922967,0.15300985833249367,0.8449,0
255,46957.53,11356.92,3109.9,0.2738,695,35,0,0,0.002766666666666695,6.666666666666629,0.0,0,0,0.0039357337308308935,0.7947351572892182,0.7262,0
256,60348.41,1864.15,897.57,0.4815,676,34,0,0,0.05179999999999996,3.0,0.0,0,0,0.047090869603353035,0.17847761022797895,0.5185,1
257,74956.65,6903.82,1932.33,0.2799,597,21,0,0,-0.0024333333333332874,-2.6666666666666288,0.0,0,0,0.0048948953002081715,0.3093516051782968,0.7201,0
258,36854.84,5194.8,2011.61,0.3872,675,36,0,0,0.02426666666666666,2.0,0.0,0,0,0.01834761564890651,0.6549837142730832,0.6128,0
259,45143.21,3466.38,642.74,0.1854,637,41,0,0,0.00683333333333333,2.6666666666667425,0.0,0,0,0.003911983015186938,0.17085360119383972,0.8146,0
260,35840.75,7457.85,1663.04,0.223,710,51,0,0,-0.0050000000000000044,12.666666666666742,0.0,0,0,0.003847979267673428,0.5568097763946983,0.777,0
261,91632.72,2150.96,618.1,0.2874,792,41,0,0,0.018366666666666642,5.333333333333371,0.0,0,0,0.009255598906127637,0.08094488517888218,0.7126,0
262,59384.44,2358.65,465.87,0.1975,740,40,0,0,0.0041999999999999815,4.6666666666667425,0.0,0,0,0.004542851527399935,0.09413981168922905,0.8025,0
263,63986.49,12087.87,3571.76,0.2955,685,47,0,0,0.015133333333333387,6.3333333333332575,0.0,0,0,0.009210727441413082,0.6698464002629594,0.7045,0
264,45268.71,7524.95,2960.38,0.3934,802,34,0,0,0.02696666666666675,7.0,-0.3333333333333333,1,31,0.022545010534484135,0.784748670562581,0.6066,0
265,52145.92,5765.46,702.04,0.1218,707,21,0,0,-0.001166666666666677,12.0,0.0,0,0,0.003686386366680037,0.16155588007769983,0.8782,0
266,71227.02,5874.91,1351.66,0.2301,637,43,0,0,-0.004433333333333372,-1.0,0.0,0,0,0.004382287581211944,0.22772144612069048,0.7699,0
267,27024.4,2731.14,490.14,0.1795,665,55,0,0,0.003400000000000014,0.6666666666666288,0.0,0,0,0.0035471036698191422,0.2176433148335682,0.8205,0
268,36194.36,6060.74,1895.82,0.3128,717,26,0,0,-0.010633333333333272,-0.6666666666667425,0.0,0,0,0.01094908671990502,0.628546546822694,0.6872,0
269,100018.12,14517.5,2362.41,0.1627,614,36,0,0,-0.004266666666666696,-8.666666666666629,0.3333333333333333,1,18,0.004176721202091411,0.28343784102919295,0.8372999999999999,0
270,84882.03,15363.06,4797.23,0.3123,645,36,0,0,-0.0008666666666666267,1.3333333333333712,0.0,0,0,0.004447877146584783,0.6781972579103213,0.6877,0
271,26124.64,8114.79,1797.47,0.2215,713,51,0,0,0.0022000000000000353,2.0,0.0,0,0,0.004341018825626594,0.8256435300196396,0.7785,0
272,41036.93,9175.21,1182.69,0.1289,725,61,0,0,-0.009500000000000008,6.6666666666667425,0.0,0,0,0.007529349979321659,0.34584166008153877,0.8711,0
273,35052.56,11585.31,2736.9,0.2362,703,32,0,0,-0.004600000000000021,3.0,0.0,0,0,0.0034123957045519323,0.9369586697449915,0.7638,0
274,50352.41,7135.81,1764.85,0.2473,658,37,0,0,-0.008099999999999996,8.333333333333258,0.0,0,0,0.00546763202858423,0.42059953028966834,0.7527,0
275,48845.47,9673.75,3121.05,0.3226,741,32,0,0,0.007133333333333325,-5.333333333333371,0.3333333333333333,1,5,0.006946541905469532,0.7667568761401808,0.6774,0
276,80388.44,7812.45,693.65,0.0888,766,51,0,0,-0.005199999999999982,1.6666666666666288,0.0,0,0,0.005685752173440003,0.10354473850664925,0.9112,0
277,37750.96,12099.59,1276.68,0.1055,688,36,0,0,-0.001166666666666677,5.0,-0.3333333333333333,1,49,0.0014307146621337352,0.4058217326163398,0.8945,0
278,55833.51,6810.04,1485.2,0.2181,734,35,0,0,-0.013366666666666693,0.33333333333337123,0.0,0,0,0.009115386869342292,0.31920615408505615,0.7819,0
279,39425.39,5860.15,1791.73,0.3057,659,41,0,0,-0.0003333333333332966,-7.0,0.3333333333333333,1,53,0.003999201309150509,0.5453531339437799,0.6942999999999999,0
280,46846.12,12862.35,3819.17,0.2969,576,21,0,0,-0.0003666666666667373,5.333333333333371,0.0,1,36,0.011522152576667258,0.9783102632247938,0.7031000000000001,0
281,67269.1,5747.29,816.3,0.142,727,52,0,0,0.005699999999999983,-6.0,0.0,0,0,0.0062785569821239865,0.14561812181599842,0.858,0
282,42025.59,11810.0,3533.63,0.2992,707,34,0,0,-0.0054333333333333456,7.333333333333371,0.0,0,0,0.005373106901763421,1.0089938056287153,0.7008,0
283,24458.85,5298.72,717.73,0.1355,758,59,0,0,-0.001266666666666666,2.3333333333333712,0.0,0,0,0.0029009098189667617,0.3521326634643251,0.8645,0
284,50404.85,7389.99,1637.05,0.2215,652,21,0,0,-0.014833333333333337,-3.3333333333333712,-0.3333333333333333,1,40,0.011268959332806413,0.38973630504451784,0.7785,0
285,30267.86,8047.31,2087.63,0.2594,760,43,0,0,0.005533333333333279,-1.6666666666666288,0.0,0,0,0.005375872022286265,0.8276620808365064,0.7405999999999999,0
286,63379.7,15002.54,4790.21,0.3193,545,71,0,0,0.06009999999999996,-0.33333333333337123,0.0,0,0,0.04695488378338412,0.9069547503241029,0.6807000000000001,0
287,37498.86,7307.43,2443.27,0.3344,663,53,0,0,-0.006166666666666654,-7.0,-0.3333333333333333,1,55,0.005134226112840933,0.781870168602927,0.6656,0
288,20229.37,12774.89,3177.85,0.2488,634,52,0,0,0.004166666666666652,9.333333333333371,0.0,0,0,0.006407699361792128,1.8850908346319686,0.7512,0
289,48755.65,5858.64,1448.31,0.2472,663,27,0,0,-0.002833333333333299,0.6666666666666288,0.0,0,0,0.004365489663256572,0.356465763367372,0.7528,0
290,49703.07,12250.68,1769.76,0.1445,690,26,0,0,0.0011333333333333473,-0.6666666666666288,0.0,0,0,0.0027246304540453,0.42727984397890595,0.8555,0
291,55478.87,1643.96,281.14,0.171,596,21,0,0,0.006833333333333358,-2.6666666666666288,0.0,0,0,0.004115823125451324,0.06081017870894409,0.829,0
292,42171.85,2187.61,810.5,0.3705,766,31,0,0,0.07319999999999993,1.0,-0.3333333333333333,2,39,0.05482761621664761,0.23062777651994085,0.6295,0
293,79134.6,1182.92,371.84,0.3143,650,62,0,0,-0.015166666666666662,2.0,0.0,0,0,0.008961600179531432,0.05638595506040806,0.6857,0
294,55256.51,9977.1,3140.0,0.3147,668,27,0,0,-0.0017000000000000348,-0.6666666666666288,0.0,0,0,0.005906352512337885,0.681910601878712,0.6853,0
295,35308.62,13382.45,5264.16,0.3934,720,37,0,0,0.058566666666666656,2.0,0.0,1,12,0.05043354813789901,1.7890792667210174,0.6066,0
296,57799.52,4989.0,1269.85,0.2545,744,36,0,0,0.0013666666666666827,-1.3333333333332575,0.0,0,0,0.005441149796790272,0.26363886753447663,0.7455,0
297,33341.33,16304.13,3880.11,0.238,684,40,0,0,0.013866666666666666,3.6666666666666288,0.0,1,35,0.012565373496681716,1.3965045780489844,0.762,0
298,63159.26,15503.06,2264.28,0.1461,625,58,0,0,0.002799999999999997,-3.6666666666667425,0.0,0,0,0.004809365862564414,0.43020390034394884,0.8539,0
299,33600.52,10316.78,1334.91,0.1294,604,35,0,0,-0.005666666666666653,-5.666666666666629,0.0,0,0,0.004185225335762844,0.4767461930434127,0.8706,0
300,74896.94,3161.59,309.44,0.0979,678,33,0,0,0.0016333333333333339,3.6666666666667425,0.0,0,0,0.002984543516184676,0.04957852749932183,0.9021,0
301,54542.32,10645.26,2440.72,0.2293,620,42,0,0,0.023333333333333317,1.3333333333333712,0.0,0,0,0.018299347286477474,0.536989258864605,0.7706999999999999,0
302,33776.7,10525.28,1336.89,0.127,709,21,0,0,0.0009333333333333277,2.3333333333332575,0.0,0,0,0.0019085334683992322,0.4749629180559512,0.873,0
303,75848.07,2418.17,1059.33,0.4381,682,44,0,0,0.06826666666666664,1.0,0.0,0,0,0.057870785183698495,0.16759767253126975,0.5619000000000001,1
304,74748.04,10240.6,2989.44,0.2919,705,41,0,0,0.03326666666666667,-3.0,0.0,0,0,0.02904091940693338,0.47992268418330336,0.7081,1
305,56388.03,9607.98,3105.35,0.3232,685,56,1,17,-0.0003666666666666818,1.6666666666666288,0.3333333333333333,1,17,0.004155652108206906,0.660853021325089,0.6768000000000001,0
306,83193.91,11819.38,1654.21,0.14,697,50,0,0,0.007266666666666699,0.0,0.0,0,0,0.005050990001969917,0.23860544596517622,0.86,0
307,46409.19,15829.72,4149.07,0.2621,686,44,0,0,0.004166666666666707,-1.0,0.0,0,0,0.005449872577511445,1.0728228608843662,0.7379,0
308,48843.39,6297.21,934.4,0.1484,772,50,0,0,-0.0015000000000000013,3.3333333333332575,0.0,0,0,0.004080066720587346,0.22956637525047308,0.8516,0
309,17423.54,12297.57,4727.1,0.3844,650,52,0,0,0.06436666666666668,3.0,0.0,0,0,0.05166277942366028,3.255664460892105,0.6155999999999999,0
